"","Taxa_info","t_value","mean_difference","p_value"
"635","nucleoside transmembrane transporter activity",-7.37343156184169,-2.60906739005499,7.81597442343786e-05
"636","nucleoside:sodium symporter activity",-4.29281677518174,-1.6411639154185,0.00264128463838586
"637","nucleosome",-3.38919461667666,-1.35605090849211,0.00951129056194875
"638","nucleotide-sugar metabolic process",4.05828174670592,3.31682503852689,0.0036421100673721
"639","nucleotide binding",12.367390643881,6.42036106405622,1.70314305063936e-06
"640","nucleotidyltransferase activity",2.6120131404192,1.54234266247139,0.0310330936824785
"641","nucleus",4.43881219726816,1.80775829764598,0.00217137613391006
"642","O-acetyltransferase activity",5.80728874054804,2.66197636726539,0.000401811997456636
"643","O-phospho-L-serine:2-oxoglutarate aminotransferase activity",-4.04883372908413,-2.28107490897527,0.00369018187911653
"644","o-succinylbenzoate-CoA ligase activity",2.86190344138869,1.39037056432089,0.0210896305235711
"645","O antigen biosynthetic process",-6.07851248584981,-3.46839695257778,0.000296415159448217
"646","oligo-1,6-glucosidase activity",3.98535910960489,0.909766179678949,0.00403137548492832
"647","oligopeptide transport",7.86047165141597,2.5311989195497,4.95535421948276e-05
"648","oligosaccharide biosynthetic process",-14.7053095177069,-2.58437457360703,4.49377776853933e-07
"649","organic acid transmembrane transporter activity",-2.70778932743747,-1.62332504809257,0.0267494796819459
"650","organic phosphonate transmembrane transporter activity",-4.6564223278217,-2.70837777480264,0.00163101047195697
"651","organophosphate ester transport",4.35231589414443,2.04365575428258,0.00243767811198298
"652","ornithine carbamoyltransferase activity",-2.85051657251755,-1.21206482409536,0.0214620066689372
"653","orotate phosphoribosyltransferase activity",-4.43085070902939,-3.33945021608104,0.00219451936173355
"654","orotidine-5'-phosphate decarboxylase activity",-7.55793730007709,-3.30066022317041,6.55901198798199e-05
"655","ossification",-5.62742844664167,-4.54287176687543,0.000494207370377736
"656","outer membrane-bounded periplasmic space",7.00625704410054,2.7188302913003,0.000111937513901389
"657","ovarian follicle development",-2.69479834952669,-0.303535790843998,0.0272930187519148
"658","oxidation-reduction process",-3.52595379380168,-0.932512676378114,0.00777787636491586
"659","oxidoreductase activity, acting on NAD(P)H",-2.62323310155022,-1.43536334973141,0.0304969524254836
"660","oxidoreductase activity, acting on NAD(P)H, nitrogenous group as acceptor",-13.6506830144106,-5.78772605891503,7.98432570448636e-07
"661","oxidoreductase activity, acting on NAD(P)H, quinone or similar compound as acceptor",-7.59092304780489,-1.36828620958552,6.35884380275874e-05
"662","oxidoreductase activity, acting on reduced flavodoxin as donor",2.44693453648457,1.9917350646677,0.0401281233086317
"663","oxidoreductase activity, acting on single donors with incorporation of molecular oxygen, incorporation of two atoms of oxygen",-6.95568163994703,-3.84937740564842,0.000117745377363615
"664","oxidoreductase activity, acting on the CH-NH group of donors, NAD or NADP as acceptor",2.42434342576762,2.01821199021894,0.0415674509529447
"665","oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor",2.67860515973008,2.85877339262602,0.0279864383294514
"666","oxo-acid-lyase activity",-2.5709460860895,-1.65794869909574,0.0330788485001981
"667","oxoglutarate dehydrogenase (succinyl-transferring) activity",-4.45584503113227,-2.54348457143713,0.00212274653649802
"668","p53 binding",-3.88443125377652,-0.741463418479179,0.0046456129498843
"669","pantetheine-phosphate adenylyltransferase activity",12.6117703953433,4.13611669919602,1.46640895194216e-06
"670","pantoate-beta-alanine ligase activity",-2.54124288367451,-2.72101052557207,0.0346436826505993
"671","pathogenesis",5.5659392389011,2.91569739764333,0.000530963097271395
"672","pattern recognition receptor signaling pathway",-4.55973954270264,-2.62319109801682,0.00185054185643565
"673","penicillin binding",4.26280058071638,2.60345867017466,0.00275091380695155
"674","pentose-phosphate shunt",-13.705405749975,-3.46255806548976,7.74197003762437e-07
"675","peptidase activity",5.69692065764411,3.48026042729632,0.000455996466192965
"676","peptide-transporting ATPase activity",-4.28298716392721,-4.61164780003954,0.00267665664229382
"677","peptide alpha-N-acetyltransferase activity",3.80709794221832,1.23261206998277,0.00518400122561078
"678","peptide binding",-2.68673463319083,-2.08165406543906,0.0276360905917919
"679","peptide:proton symporter activity",-10.1468224444605,-3.72581816554741,7.61218412785344e-06
"680","peptidoglycan-based cell wall",-2.78000421317551,-1.74537498118682,0.0239244056840181
"681","peptidoglycan catabolic process",-4.19475375650529,-1.44009400471807,0.00301807655257944
"682","peptidoglycan metabolic process",2.49050564376482,0.962174700078399,0.0374926748155565
"683","pericentriolar material",-7.2297982849339,-2.58514822582092,8.98017368381881e-05
"684","periplasmic space",-3.66901293501917,-2.60210734315107,0.00631847434206586
"685","phenylacetate catabolic process",-5.33583682744114,-3.0153733740602,0.000697616424990637
"686","phenylalanine-tRNA ligase activity",4.77216779826923,1.2068886600958,0.00140470110247569
"687","phosphate ion transport",7.7582800396677,4.64403473692657,5.44232629002984e-05
"688","phosphatidylglycerol-prolipoprotein diacylglyceryl transferase activity",2.37178234525859,1.45623354820465,0.0451207164445359
"689","phosphatidylserine binding",-2.82525703779319,-0.310754087048326,0.022312530424121
"690","phosphatidylserine decarboxylase activity",-4.31301626367612,-1.69839578333712,0.00257017211197535
"691","phosphoadenylyl-sulfate reductase (thioredoxin) activity",2.48210402354816,0.719236674213461,0.0379868662259442
"692","phosphoenolpyruvate carboxykinase (diphosphate) activity",-7.61495612714178,-4.3751865246346,6.21727290439563e-05
"693","phosphoglucosamine mutase activity",3.51167176210613,1.73334029098295,0.00794212150123623
"694","phosphoglycerate kinase activity",12.1305814426356,4.26781662161737,1.97405590280104e-06
"695","phosphoglycerate mutase activity",4.05346800725401,1.37897126559368,0.00366651777649139
"696","phospholipase C activity",-3.19433960172189,-1.65012943996941,0.0127201163908467
"697","phospholipase D activity",4.72765403019407,1.78372192344022,0.001487415617478
"698","phospholipid biosynthetic process",-2.65955244771424,-2.06884788439937,0.0288254799768789
"699","phosphomannomutase activity",-2.92529069515489,-0.672033411515679,0.019135610265242
"700","phosphopantothenate--cysteine ligase activity",7.780514548445,2.99515337225856,5.33201104653208e-05
"701","phosphopantothenoylcysteine decarboxylase activity",4.89356055688803,2.05361107580934,0.00120352683953587
"702","phosphoprotein phosphatase activity",2.64599422382563,1.09679617811422,0.0294382067379059
"703","phosphopyruvate hydratase activity",3.56927738613887,1.54997600500763,0.00730135339465451
"704","phosphopyruvate hydratase complex",-16.4657455163146,-6.34652043502747,1.86676677440461e-07
"705","phosphorelay sensor kinase activity",4.98544439317602,3.9242932476266,0.00107216082778189
"706","phosphorelay signal transduction system",-4.14922543590204,-1.34420179836528,0.00321238954748623
"707","phosphoribosylamine-glycine ligase activity",-5.2351734821208,-1.62861780623528,0.000787900590528124
"708","phosphoribosylaminoimidazole carboxylase activity",-10.3704597970678,-2.74134204759105,6.46529569444051e-06
"709","phosphoribosylaminoimidazolesuccinocarboxamide synthase activity",3.55307461950658,1.48706568088902,0.00747583316006408
"710","phosphoribosylformylglycinamidine cyclo-ligase activity",-9.22183134439828,-2.98679600982564,1.54885388490523e-05
"711","phosphoribosylformylglycinamidine synthase activity",-10.307415339032,-2.07206773905206,6.76776072384165e-06
"712","phosphoric diester hydrolase activity",3.78424954628049,1.85321840908868,0.00535557381877055
"713","phosphorus metabolic process",-4.87168268651679,-1.64321969181847,0.00123732961641301
"714","phosphorylase activity",5.60721093049981,2.55471228985302,0.00050597470744909
"715","phosphorylation",-2.70706499235748,-2.51629110673207,0.0267794911489804
"716","phosphotransferase activity, alcohol group as acceptor",-3.4851933914922,-2.38365364957733,0.00825644545670141
"717","phosphotransferase activity, for other substituted phosphate groups",-7.66499335774551,-4.45812310759277,5.93360870433027e-05
"718","phosphotyrosine residue binding",-2.97534357723592,-0.880452458561625,0.0177259415043564
"719","photorespiration",-4.69387414952219,-1.83978386108319,0.00155371991531913
"720","pilus assembly",8.10744618990882,1.72372597528452,3.96645856526797e-05
"721","pilus organization",-3.66685566473083,-2.5421275736551,0.00633817356234526
"722","plant-type vacuole",-5.58233642635387,-1.25957555285931,0.000520876607460601
"723","plasma membrane",7.57797358952925,2.51924345272045,6.43660549392659e-05
"724","plastid",-17.0070777328665,-4.03126658333453,1.45049014442752e-07
"725","polyamine biosynthetic process",5.5495554675087,3.41435188950019,0.000541255871028424
"726","polyamine metabolic process",-42.0897901697439,-6.41436616476643,1.11881753513453e-10
"727","polyamine transmembrane transporter activity",2.74224735695174,0.664411237364929,0.0253609755915135
"728","polygalacturonase activity",5.1728557007609,3.02889058184899,0.000850157625299586
"729","polyketide biosynthetic process",-4.23722281005917,-3.18691803520065,0.00284821496210391
"730","polyphosphate catabolic process",-10.8300476485717,-3.99706178001261,4.666146349248e-06
"731","polyphosphate metabolic process",-25.0400394295782,-4.54372314705408,6.92330885574383e-09
"732","polyribonucleotide nucleotidyltransferase activity",-13.7989070976908,-5.17238730008618,7.34670457395945e-07
"733","porin activity",-6.13678219976328,-2.59137261744667,0.000277996307686674
"734","porphyrin-containing compound biosynthetic process",-2.98217454127735,-1.1426471485509,0.0175421073745893
"735","positive regulation of cytokine production",-7.83536701005609,-3.9749532353373,5.07033326677618e-05
"736","positive regulation of protein phosphorylation",-11.9910389402459,-3.01739376865704,2.15610599951807e-06
"737","positive regulation of rRNA processing",-7.87094945299332,-2.20008494554025,4.90822515876099e-05
"738","positive regulation of single-species biofilm formation",-5.80666134233357,-1.8021554722768,0.000402099245462481
"739","positive regulation of single-species biofilm formation on inanimate substrate",-6.3465403605803,-1.18214769006096,0.000221429796616508
"740","positive regulation of sulfur utilization",2.79361317669077,0.583125060710015,0.0234274048239919
"741","positive regulation of transcription, DNA-templated",-8.24450067304966,-2.52386726283382,3.51378088569621e-05
"742","potassium-transporting ATPase activity",-4.68297235897797,-2.34808914384915,0.00157579907355331
"743","potassium channel activity",5.20343459786325,3.8706104369793,0.000818961210494573
"744","potassium ion leak channel activity",-6.6992101387756,-1.52982136097593,0.000152830536027399
"745","precatalytic spliceosome",12.1021384130973,3.07856229398832,2.00972109691659e-06
"746","precorrin-6Y C5,15-methyltransferase (decarboxylating) activity",-4.98304051729326,-1.74212939906617,0.00107539115885837
"747","prenyltransferase activity",11.5966175077653,3.43985428790541,2.78085426222419e-06
"748","prephenate dehydrogenase (NADP+) activity",-9.84168238461446,-3.56626951651166,9.56100356587017e-06
"749","procollagen-proline 4-dioxygenase activity",-6.06944830393415,-3.43966819337882,0.000299399338227574
"750","production of molecular mediator involved in inflammatory response",-11.539365535962,-4.23562058725945,2.88735111262836e-06
"751","proline racemase activity",3.25945838253153,0.951229122800097,0.0115366317726227
"752","proline:proton symporter activity",-6.39111326853441,-3.08148188393332,0.000211123543536374
"753","proline:sodium symporter activity",-7.86609724620606,-2.46663054093637,4.92998815197396e-05
"754","prophage integrase activity",-5.12112845229771,-2.0185753333292,0.000905929541817863
"755","propionate-CoA ligase activity",-3.01631096166752,-1.96811528282896,0.0166527383249883
"756","propionate catabolic process, 2-methylcitrate cycle",-5.1766455902459,-3.04705051712382,0.000846221563961954
"757","propionate metabolic process, methylcitrate cycle",-28.5503646952128,-6.69256531836457,2.44936654145891e-09
"758","propionyl-CoA carboxylase activity",-9.19224352139487,-3.34665998867222,1.58601687540739e-05
"759","prostaglandin biosynthetic process",-2.82866372148215,-1.33288587865889,0.0221958188598174
"760","prostaglandin J receptor activity",-4.27904569929387,-2.93270385204877,0.00269098355301078
"761","protein-disulfide reductase activity",-25.802925910083,-7.57150956900218,5.45997042392112e-09
"762","protein-N(PI)-phosphohistidine-sugar phosphotransferase activity",-6.97787218370802,-2.89247974589957,0.000115157010976699
"763","protein acetylation",-4.58063539480586,-2.03244631333853,0.00180050956711485
"764","protein binding",7.9662995536967,1.29383497512577,4.50150320971046e-05
"765","protein deacetylation",-6.70449543469989,-2.79997019661573,0.000152000150669083
"766","protein dephosphorylation",2.45408122803645,1.04851965269288,0.0396833458203691
"767","protein disulfide isomerase activity",5.68006572751731,1.91790335828068,0.000464956596648737
"768","protein disulfide oxidoreductase activity",-15.9774419811009,-2.54968027817563,2.35995351194537e-07
"769","protein folding",7.85278025993829,2.87857574015738,4.99026999848249e-05
"770","protein glycosylation",-17.3373879882344,-4.34125698759817,1.24816683099317e-07
"771","protein kinase activity",-4.26738186693462,-1.96183362976801,0.00273386823005445
"772","protein localization to outer membrane",-4.42439056826125,-1.45395064347795,0.00221349472102846
"773","protein maturation",7.14011701749675,3.20766975724542,9.80396002353647e-05
"774","protein N-linked glycosylation via asparagine",5.45694340121476,0.479634009439239,0.000603714020820095
"775","protein peptidyl-prolyl isomerization",-7.73764010653635,-3.49608457160904,5.54700241169588e-05
"776","protein phosphatase inhibitor activity",-3.37346724997231,-1.18194074367612,0.00973542362328679
"777","protein phosphorylation",8.50292561607485,4.53092207830474,2.80832353244291e-05
"778","protein repair",-11.471934025211,-4.96352349540581,3.01867601739079e-06
"779","protein secretion",8.37739821248658,4.2069284187271,3.12907952435216e-05
"780","protein secretion by the type I secretion system",-11.3870902924568,-3.08164996941532,3.19349823647509e-06
"781","protein secretion by the type VI secretion system",-9.90695942941746,-2.06105336425997,9.10132768681027e-06
"782","protein serine/threonine kinase activity",5.42905192516935,1.4416517279328,0.000624042152359235
"783","protein serine/threonine phosphatase activity",-2.57730665465058,-0.917167481533103,0.032753218980088
"784","protein tetramerization",-2.46686254510961,-1.60518304300403,0.0389002736606655
"785","proteolysis",7.26126058751621,1.94108174052219,8.70959318093025e-05
"786","proton-dependent oligopeptide secondary active transmembrane transporter activity",-6.18817943961342,-2.5576879075416,0.000262793425791804
"787","proton motive force dependent protein transmembrane transporter activity",3.8020717245833,2.97344003762621,0.00522123297431694
"788","proton transmembrane transporter activity",-4.42906877626371,-2.25443638182534,0.00219973576872843
"789","proximal promoter sequence-specific DNA binding",-5.0317269228484,-2.31584897416922,0.00101198703097156
"790","pseudouridine synthesis",-9.15709407899086,-3.28232541999955,1.63146297634207e-05
"791","pseudouridylate synthase activity",-4.1165526020216,-2.87160745458803,0.00336013216447526
"792","pullulanase activity",-5.30075949800389,-1.92760846009732,0.000727721675357767
"793","purine-nucleoside phosphorylase activity",-7.04573100153653,-1.07354043679259,0.000107624721652536
"794","purine nucleobase metabolic process",-2.53823538831419,-0.776262539483314,0.0348062640607418
"795","purine nucleosidase activity",-7.87722731138396,-1.98588327745963,4.88022607952018e-05
"796","purine nucleoside transmembrane transporter activity",9.36729683224965,3.00416202044397,1.37971073566427e-05
"797","putrescine biosynthetic process from arginine",-5.38899784598009,-3.28850707716868,0.000654559304034867
"798","putrescine transport",-5.5629617621546,-2.97835565613738,0.000532817548605732
"799","pyochelin biosynthetic process",-16.3869468453136,-2.32889627658055,1.93787048372054e-07
"800","pyridoxal phosphate binding",-6.58297511439898,-2.8982120155259,0.000172422230579778
"801","pyridoxine biosynthetic process",-2.45756386712015,-0.420188253859991,0.039468409789198
"802","pyrimidine nucleobase catabolic process",7.04172177817672,2.31235647026713,0.000108054247948078
"803","pyrimidine nucleoside binding",3.63886550288549,1.40623878428581,0.00659978890521883
"804","pyrroline-5-carboxylate reductase activity",5.09892463333826,2.20007634813182,0.000931086003630186
"805","pyruvate decarboxylase activity",-2.42587469410243,-1.35211796847764,0.0414682663308132
"806","pyruvate dehydrogenase activity",-6.26218006963628,-2.48496427962691,0.00024249037389508
"807","pyruvate metabolic process",-2.77015498240692,-0.977627612168506,0.0242908715447099
"808","pyruvate synthase activity",-9.32945823136988,-2.94557233879226,1.42163429475643e-05
"809","quaternary ammonium group:proton symporter activity",13.0582678776841,3.41615137146622,1.12311346789448e-06
"810","quinolinate synthetase A activity",2.33799638459032,1.87261902742141,0.0475642264010845
"811","racemase and epimerase activity",-6.06883968727994,-1.87926251713386,0.000299600894342577
"812","racemase and epimerase activity, acting on carbohydrates and derivatives",-9.43723838720035,-3.93445546669246,1.30579816729626e-05
"813","receptor binding",-6.22776472015914,-3.9962730893853,0.000251709006076313
"814","recombinase activity",-5.8897400081955,-2.09750369218837,0.000365955338325897
"815","regulation of cell projection assembly",-5.11795181043606,-1.92886051196679,0.000909482625456901
"816","regulation of cytokine production",-3.40284428650732,-2.74364615864612,0.0093211899093699
"817","regulation of DNA binding transcription factor activity",2.68532638856862,1.92861257843735,0.02769645670797
"818","regulation of DNA recombination",-4.44744001932261,-2.0066622796099,0.00214659411816826
"819","regulation of growth",-3.30691688160977,-1.44829849615625,0.0107474695034441
"820","regulation of growth plate cartilage chondrocyte proliferation",-4.9881745712098,-2.09932771408901,0.00106850485029734
"821","regulation of nitrogen utilization",3.07509274352583,1.2169236451895,0.0152298124961595
"822","regulation of polysaccharide biosynthetic process",3.14734988062299,1.872455558857,0.0136529511989049
"823","regulation of protein stability",-4.89377869087313,-2.08608400103629,0.00120319491859108
"824","regulation of transcription involved in G1/S transition of mitotic cell cycle",-2.86695832992822,-1.87719059661462,0.0209264740111669
"825","regulation of transcription, DNA-templated",-8.57310902939347,-1.79893554082612,2.64504949813899e-05
"826","regulation of translation",-3.09060519489744,-1.30253552320981,0.0148759077228152
"827","response to acidic pH",3.9653126417609,1.4909428614155,0.00414605776517294
"828","response to antibiotic",4.38486244276061,1.50502704491441,0.00233354062299478
"829","response to butan-1-ol",-2.58124940067478,-1.82171908430212,0.0325530110125671
"830","response to host immune response",-2.37009780290367,-1.85828978059378,0.0452395115094034
"831","response to metal ion",-7.57554230204477,-2.84029853495304,6.45132277618365e-05
"832","response to methylglyoxal",3.48239543182367,1.27327414004848,0.00829042288308862
"833","response to nitrosative stress",-4.719395709196,-3.77506639237523,0.00150333612368783
"834","response to oomycetes",-10.2750560938904,-4.33963395361131,6.92912221269467e-06
"835","response to organic substance",4.55097898599895,1.44782242479926,0.00187196504830187
"836","response to osmotic stress",-8.0412144426571,-4.47205603889346,4.20817088893498e-05
"837","response to oxygen radical",-3.05346471741784,-1.6544086887054,0.0157379958397713
"838","response to radiation",-3.64150105358493,-1.83672793161715,0.00657467128046978
"839","response to temperature stimulus",6.00281451806483,2.11855724650512,0.000322380651478609
"840","response to toxic substance",-7.26524891605195,-2.55954608082125,8.67594323415153e-05
"841","response to unfolded protein",-2.42350458816402,-1.38158089461808,0.0416218861824539
"842","response to UV",3.88286942758543,1.62241128621018,0.00465587295792812
"843","response to zinc ion",-6.61849404278809,-2.85559622025141,0.000166155726893891
"844","retinoid metabolic process",-3.48499158614775,-2.23416697265318,0.00825889115896947
"845","riboflavin kinase activity",-8.97410273529018,-4.20079367479341,1.89278631205467e-05
"846","riboflavin reductase (NADPH) activity",2.86657619823498,2.44290002845282,0.0209387622747697
"847","riboflavin synthase activity",-5.78229639762199,-3.40138985873241,0.000413431081772016
"848","ribokinase activity",2.59390696817935,1.03036166087733,0.0319186629186111
"849","ribonuclease III activity",-6.82214548896196,-2.91297026691049,0.000134748909042685
"850","ribonuclease P activity",-4.50467024144764,-1.9098599222658,0.00198977225440299
"851","ribonucleoside-triphosphate reductase activity",-3.72044362120888,-1.5633720368222,0.0058676617259371
"852","ribose-5-phosphate isomerase activity",6.89732832189338,2.721963998275,0.000124864594382358
"853","ribosomal-protein-alanine N-acetyltransferase activity",-10.9550518973818,-4.10290142966227,4.2791268985516e-06
"854","ribosomal small subunit assembly",6.78000295911757,3.17979385340967,0.000140666001401293
"855","ribosomal subunit",4.68887942719502,2.28326199131087,0.00156379357806205
"856","ribulose-phosphate 3-epimerase activity",-4.66508799184163,-2.7147448883025,0.001612762289068
"857","RNA-3'-phosphate cyclase activity",-4.24204574355666,-2.47614710789896,0.00282958731702863
"858","RNA-directed DNA polymerase activity",12.2409595153581,5.60832437599873,1.84220493405131e-06
"859","RNA binding",14.6616684841004,2.3169963728296,4.5983823927341e-07
"860","RNA ligase (ATP) activity",-11.9896676619,-2.56518080698457,2.15798581545736e-06
"861","RNA methyltransferase activity",-2.51040084356794,-1.08925822813805,0.0363482271897898
"862","RNA polymerase II proximal promoter sequence-specific DNA binding",-3.83470587783105,-2.30535195405468,0.00498449852368505
"863","RNA processing",-7.15984508529361,-3.24135147672369,9.61580184999718e-05
"864","rRNA (cytosine-C5-)-methyltransferase activity",3.55563880849,0.669239393275292,0.00744792797825837
"865","rRNA (guanine-N2-)-methyltransferase activity",-2.32820927932074,-1.09756281859352,0.0482965107718689
"866","rRNA 5'-end processing",-8.74077741076785,-2.25806630626734,2.29610880741001e-05
"867","rRNA catabolic process",-3.3512819569605,-0.738082765483327,0.0100611287950543
"868","rRNA methyltransferase activity",-4.07928249933068,-3.68529002351158,0.00353765419226516
"869","rRNA modification",5.84594780737183,2.93915389237176,0.000384540277634523
"870","rubredoxin-NAD+ reductase activity",5.7276218599608,2.08309097991438,0.000440159199654737
"871","saccharopine dehydrogenase (NAD+, L-lysine-forming) activity",-3.25116031899556,-2.41503520780479,0.0116807738700117
"872","SAGA complex",-7.57602296595644,-4.44995916128585,6.44841021995239e-05
"873","selenide, water dikinase activity",-10.2991294743691,-3.82131448401521,6.80867530007946e-06
"874","selenocysteine incorporation",-24.1079971658884,-6.93606752505142,9.34442729745926e-09
"875","sepiapterin reductase activity",-4.14044410133167,-1.78892978604521,0.00325139701623871
"876","septin ring assembly",2.91151414609622,0.244219339523891,0.0195437025046293
"877","serine-pyruvate transaminase activity",-3.70068073854559,-1.9940962395732,0.00603669333984172
"878","serine-tRNA ligase activity",-2.68188704541972,-0.673290086929018,0.0278444573350713
"879","serine-type D-Ala-D-Ala carboxypeptidase activity",-3.58090127562931,-2.45475132668021,0.00717885178511347
"880","serine-type endopeptidase activity",3.32904341660999,1.19836971414643,0.0103991899152191
"881","serine-type endopeptidase inhibitor activity",-9.33535962230695,-2.36615827195043,1.4150033277516e-05
"882","serine-type peptidase activity",-18.2073537199749,-4.9445495149089,8.51048542497683e-08
"883","serine C-palmitoyltransferase activity",2.86443658328128,0.554517870827499,0.0210077043612571
"884","shikimate 3-dehydrogenase (NADP+) activity",2.49921616218463,1.1317676084363,0.036987185463038
"885","signal peptide processing",-3.65774591252427,-1.78331895642974,0.00642208476214331
"886","single-stranded DNA binding",11.577703823391,5.01391174019129,2.81554263109677e-06
"887","single-stranded DNA endodeoxyribonuclease activity",2.89521293156377,1.75659995683096,0.0200382730917412
"888","single-stranded RNA binding",3.67707332996618,3.18479346686813,0.00624544622998242
"889","sirohydrochlorin cobaltochelatase activity",-7.00379948627774,-4.25369079386364,0.00011221227931037
"890","site-specific DNA-methyltransferase (adenine-specific) activity",2.96833300337004,1.56833041219738,0.0179166955110784
"891","skeletal muscle contraction",-6.45113127213601,-3.16813430496094,0.000198073229829907
"892","skeletal system development",-2.33920815493535,-0.869707300762831,0.047474336580484
"893","SNARE binding",-2.91670331681991,-1.72574414559911,0.0193889371589096
"894","sodium ion transport",6.77401916193705,3.64951985382908,0.00014152922986834
"895","sodium:potassium-exchanging ATPase activity",-5.0905432120437,-2.14491037829935,0.000940779618419999
"896","solute:proton symporter activity",-4.66114332156218,-2.15081916085601,0.00162104132161285
"897","spermidine synthase activity",4.14582254455621,2.03211148333358,0.0032274453017153
"898","sphingosine-1-phosphate signaling pathway",-4.25421140894668,-2.33173405154813,0.00278318169569156
"899","spindle pole",-9.44916149595296,-3.17364399114527,1.2936440390153e-05
"900","spliceosomal complex",-5.22644019579447,-2.88614704582494,0.000796316656357309
"901","spore germination",3.82774141248825,1.90816258774456,0.00503403816727394
"902","steroid biosynthetic process",-3.44309195979113,-1.97574995653161,0.00878370314588631
"903","steroid metabolic process",4.31939878632861,1.54130713845599,0.00254813484817406
"904","stress fiber",-4.31596136043911,-1.89954891982592,0.002559977927338
"905","stress response to copper ion",5.24508022540985,2.62609600610777,0.000778471343352968
"906","stress response to metal ion",-10.940669368616,-2.67070319128059,4.32177562010198e-06
"907","stringent response",4.05007986845413,2.02352207949599,0.00368380258490314
"908","structural constituent of cell wall",-21.5180643456101,-6.81104218439297,2.2909015868756e-08
"909","structural constituent of ribosome",6.14620179326202,3.39633782402333,0.000275139023289085
"910","structural molecule activity",5.60507724033627,3.44447570900553,0.000507234433003019
"911","succinate-CoA ligase (ADP-forming) activity",2.33124418568727,0.98901378625931,0.0480682364645936
"912","succinate-semialdehyde dehydrogenase (NAD+) activity",3.71689143986769,1.63420177195246,0.00589766697510133
"913","succinate:fumarate antiporter activity",-4.2506612556664,-1.94616074609575,0.00279663814897596
"914","succinyl-diaminopimelate desuccinylase activity",2.85404828021739,0.312999599408531,0.02134578942072
"915","sucrose alpha-glucosidase activity",3.24258933197085,1.68899319687265,0.0118316487611812
"916","sulfate assimilation",12.0770276052009,5.17875768605855,2.04180797424783e-06
"917","sulfate transport",5.71655159491097,1.35742116547304,0.000445799030201765
"918","sulfite oxidase activity",-4.38163940263521,-1.32021693975992,0.00234363520270594
"919","sulfite reductase (NADPH) activity",-4.5005999084836,-0.440614236808194,0.00200050510627552
"920","sulfopyruvate decarboxylase activity",-7.07977610986662,-3.56862327795928,0.000104052585249472
"921","superoxide dismutase activity",-3.94845616963177,-2.38793381242256,0.00424520346951598
"922","symporter activity",-5.12398762361755,-2.34072073005512,0.000902744520960863
"923","tagatose-6-phosphate kinase activity",-10.1678096490434,-4.02187637307767,7.49542105260487e-06
"924","tartronate-semialdehyde synthase activity",-4.74510284717671,-2.31623061638038,0.00145437743822982
"925","taurine transmembrane transporter activity",4.58632296347068,1.99626346070502,0.00178714709136977
"926","teichoic acid transmembrane transporter activity",-3.9655840875994,-0.805508585989835,0.00414448167425002
"927","telomere maintenance",-7.17087806344402,-2.09190026830049,9.51232089703966e-05
"928","terpenoid biosynthetic process",2.46500419451783,0.656576268438566,0.0390131515874841
"929","thiamine-phosphate diphosphorylase activity",3.40942994778952,1.72614486722477,0.00923091219010948
"930","thiamine diphosphokinase activity",-3.31549230876849,-2.11185873610216,0.0106110505925535
"931","thiamine transmembrane transporter activity",-4.06366816857045,-1.35802554974893,0.00361500571877035
"932","thiol-dependent ubiquitin-specific protease activity",-2.66057483249033,-0.355151653097291,0.0287798087356814
"933","thiosulfate sulfurtransferase activity",2.653688232049,0.912354485269676,0.0290888791950354
"934","threonine-tRNA ligase activity",-5.53980516223588,-2.05255420989942,0.000547485117282637
"935","threonine-type endopeptidase activity",-3.72626369550107,-2.06786498506405,0.0058188513953834
"936","threonine aldolase activity",2.33899485762951,1.96392212104263,0.047490146755962
"937","threonine synthase activity",2.48949601583727,1.08198541209508,0.037551716335332
"938","thymidine kinase activity",4.39275485141042,2.10017782294568,0.00230901974060795
"939","thymidylate kinase activity",7.54346850458463,3.25848646096486,6.64901158293393e-05
"940","thymidylate synthase activity",4.73695085273177,2.04094184666193,0.00146971223141605
"941","tissue homeostasis",-3.91392349939191,-2.18838114033385,0.00445635422452643
"942","trans-hexaprenyltranstransferase activity",-6.03904706291695,-1.26839185666089,0.000309652515136377
"943","transaminase activity",4.64120585504996,2.14367739085472,0.00166359871425601
"944","transcription antitermination factor activity, RNA binding",5.82777470109499,2.58909443523098,0.000392555577833413
"945","transcription coactivator activity",5.99657239435194,3.88955957970327,0.000324631093770705
"946","transcription cofactor activity",-2.35970162284357,-0.722809508443015,0.0459796334733311
"947","transcription corepressor activity",3.9346646205666,2.02710258085481,0.00432821545291024
"948","transcription regulatory region sequence-specific DNA binding",7.49870979053873,3.29131639520896,6.93621401757931e-05
"949","transcription, DNA-templated",5.03565583776662,3.66334060513227,0.00100705131248421
"950","transferase activity, transferring glycosyl groups",4.50924745175639,2.08590522462461,0.00197777738757421
"951","transferase activity, transferring phosphorus-containing groups",-3.80939527421201,-2.21087060453024,0.00516707841480655
"952","transferase activity, transferring sulfur-containing groups",-2.52172823398946,-1.48870439799771,0.035712520989764
"953","transketolase activity",-2.88671797421155,-0.576536926397656,0.0203011332087735
"954","translation",4.80989056114471,2.83147433425759,0.00133851876944642
"955","translation elongation factor activity",-11.7262261674461,-1.44383099708156,2.55561621166356e-06
